dataId,node1,node2,birthYear,gender,height,weight,walkSpeed,temperature,precipitationProbability,precipitation,takeTime,weightShortest,weightOptimal
257, 글로벌센터 가천관 분기점,가천관 코너,2000,0,173.0,65.0,1,20.0,0.0,0.0,5.0,0.013899696621259179,0.0
258, 가천관 코너,가천관 더 내려가는 길,2000,0,173.0,65.0,1,20.0,0.0,0.0,7.0,0.01386930741991203,89.7351176271295
259, 가천관 더 내려가는 길,가천관 내려가는 길,2000,0,173.0,65.0,1,20.0,0.0,0.0,13.0,0.017815353549611487,-88.97936340080533
260, 가천관 내려가는 길,가천고개 시작 횡단보도,2000,0,173.0,65.0,1,20.0,0.0,0.0,12.0,0.019908388073786264,89.42968552945658
261, 가천고개 시작 횡단보도,가천고개 올라가는 길,2000,0,173.0,65.0,1,20.0,0.0,0.0,55.0,0.06251613196392493,89.47326329379786
262, 가천고개 올라가는 길,교육대학원 학식,2000,0,173.0,65.0,1,20.0,0.0,0.0,45.0,0.052444309516773854,89.47285038444276
263, 교육대학원 학식,교육대학원 옆 횡단보도,2000,0,173.0,65.0,1,20.0,0.0,0.0,10.0,0.013401131030285198,89.3020088503183
264, 교육대학원 옆 횡단보도,교육대학원 쪽문,2000,0,173.0,65.0,1,20.0,0.0,0.0,15.0,0.022611344743864403,83.54971596399955
265, 교육대학원 쪽문,교육대학원 앞 횡단보도,2000,0,173.0,65.0,1,20.0,0.0,0.0,13.0,0.018088148578229823,84.83218662523609
266, 교육대학원 앞 횡단보도,교육대학원 무당이 정류장,2000,0,173.0,65.0,1,20.0,0.0,0.0,13.0,0.018647622023670648,0.0
267, 교육대학원 무당이 정류장,교육대학원-중앙도서관 길목,2000,0,173.0,65.0,1,20.0,0.0,0.0,38.0,0.04939161464612843,-85.96393050992563
268, 교육대학원-중앙도서관 길목,중앙도서관 흡연구역 입구,2000,0,173.0,65.0,1,20.0,0.0,0.0,21.0,0.02883387047688575,0.0
269, 중앙도서관 흡연구역 입구,중앙도서관 정문 길목,2000,0,173.0,65.0,1,20.0,0.0,0.0,34.0,0.04619865161436956,-86.22406490331136
270, 중앙도서관 정문 길목,중앙도서관 정문,2000,0,173.0,65.0,1,20.0,0.0,0.0,18.0,0.01903050666269261,0.0
271, 중앙도서관 정문,중앙도서관 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,32.0,0.028591245866927923,87.66107477286548
272, 중앙도서관 길목,중앙도서관 횡단보도,2000,0,173.0,65.0,1,13.0,0.0,0.0,26.0,0.037869902236779586,-89.71207202029682
273, 중앙도서관 횡단보도,중앙도서관-총학생회관 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,18.0,0.01957971023478734,89.48228216910887
274, 중앙도서관-총학생회관 길목,총학생회관 정문 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,40.0,0.04886594939235726,89.11690927379364
275, 총학생회관 정문 길목,총학생회관 무당이 정류장,2000,0,173.0,65.0,1,13.0,0.0,0.0,7.0,0.00892950372650068,-89.76228324813825
276, 총학생회관 더 내려가는 길목,AI공학관 더 올라가는 길목,2000,0,173.0,65.0,1,13.0,0.0,0.0,19.0,0.024751754641411057,-89.71055986210361
